,id,type,x,y,z,demand,priority,name,equivalence_class,stationary_distribution,in_degree,out_degree,degree_centrality,in_degree_centrality,out_degree_centrality,closeness_centrality,betweenness_centrality,pagerank,eigenvector_centrality,hits_hub,hits_authority
95,95,client,137.93450510234652,34.83878907113176,43.9971248011835,1,4.0,向天方（向天方下）_2,1,5.947950531494297e-05,137.0,122.0,1.3489583333333333,0.7135416666666666,0.6354166666666666,0.7773279352226721,0.0010554364813655502,0.006199106021105468,0.08177479700727872,0.005593545221794004,0.006159350344712241
96,96,client,137.95548939281971,34.84778743889549,224.30446040650455,1,3.0,向天方（向天方上）_1,1,6.000357174110529e-06,56.0,124.0,0.9375,0.29166666666666663,0.6458333333333333,0.5853658536585366,0.00028890596463971506,0.003113878282273628,0.03297411004819931,0.0056330559643642105,0.002397484483892323
97,97,client,137.94108652075167,34.846486421373136,49.110345214078464,1,5.0,向天方（向天方上）_2,1,2.6213956623467698e-05,111.0,120.0,1.203125,0.578125,0.625,0.7032967032967034,0.0008710154752231282,0.005399736212035225,0.06803266316462785,0.005444566075111741,0.004916922823600228
98,98,client,137.94100635954854,34.83810232173671,70.45822786243089,2,5.0,向天方（向天方上）_3,1,2.726849123533149e-05,115.0,124.0,1.2447916666666665,0.5989583333333333,0.6458333333333333,0.7137546468401487,0.0010713773373097928,0.005550302733438169,0.07084990179762445,0.0056136345956639385,0.0051190552038827474
99,99,client,137.94463537144344,34.84126530589282,58.73732058454443,2,5.0,向天方（向天方上）_4,1,1.6771656341955238e-05,107.0,124.0,1.203125,0.5572916666666666,0.6458333333333333,0.6931407942238267,0.0009159753800391336,0.005247092613327496,0.06510989289469805,0.005616559967789039,0.004709114625357085
100,100,client,137.91721867364384,34.85303636314501,88.76483894870526,2,1.0,橘_1,1,8.704005372081255e-06,81.0,126.0,1.078125,0.421875,0.65625,0.6336633663366337,0.0032202497991361896,0.004016266570649235,0.044737627382340876,0.0054690962193219865,0.0034613365403101033
101,101,client,137.92307952406298,34.87739435137089,258.6191498856225,2,4.0,薄場_1,1,1.4885656505168876e-06,11.0,102.0,0.5885416666666666,0.057291666666666664,0.53125,0.514745308310992,0.0002933270971386724,0.001137620280010422,0.002383494991095299,0.004306561044692266,0.0003305137508477759
102,102,client,137.88310699203035,34.81469978190435,27.4841357369095,2,2.0,一宮（米倉）_1,1,1.2945353991913357e-05,66.0,117.0,0.953125,0.34375,0.609375,0.5853658536585366,0.00041407406613008427,0.0026764623387964637,0.028320880563206387,0.0048664979655247045,0.0028021237600535944
103,103,client,137.87425303768495,34.825690193844565,75.10127243044839,2,1.0,一宮（米倉）_2,1,4.392261304714609e-06,33.0,107.0,0.7291666666666666,0.171875,0.5572916666666666,0.5318559556786704,0.00016514490477690549,0.0015958904841172961,0.0110794628674324,0.004404376622926234,0.001354918757566926
104,104,client,137.8776096684036,34.83828582052111,128.70306103752293,1,4.0,一宮（大久保）_1,1,2.798672396428503e-06,20.0,103.0,0.640625,0.10416666666666666,0.5364583333333333,0.5133689839572193,4.9052563683049047e-05,0.0012439627558300686,0.006333345333740348,0.00425978587174376,0.0008391021763671684
105,105,client,137.88249862683216,34.82323747441507,30.223368536947415,1,2.0,一宮（大久保）_2,1,1.765039803375279e-05,64.0,104.0,0.875,0.3333333333333333,0.5416666666666666,0.5818181818181818,0.0004641415280318307,0.0026382706470963204,0.027909488398520827,0.004277201145614188,0.002724966550791098
106,106,client,137.8832701726642,34.85158062517156,185.77858726533935,1,5.0,一宮（片瀬）_1,1,1.6492756298239208e-06,15.0,146.0,0.8385416666666666,0.078125,0.7604166666666666,0.5065963060686016,0.0002510850750319444,0.0011456452923395818,0.005339159016996498,0.006227397938630828,0.000655387841683115
107,107,client,137.8831563270977,34.84788813474622,180.8089667481197,2,4.0,一宮（片瀬）_2,1,2.7095167410354226e-06,22.0,134.0,0.8125,0.11458333333333333,0.6979166666666666,0.5161290322580645,0.0003499200425303108,0.0013213075462946474,0.007779958363832927,0.005687087401445151,0.0009378217961014453
108,108,client,137.89130906066262,34.83011101285333,67.63174121672216,2,5.0,一宮（片瀬）_3,1,2.396203422076748e-05,75.0,100.0,0.9114583333333333,0.390625,0.5208333333333333,0.6018808777429467,0.0006144136844716374,0.0030231825869215865,0.034701177275484274,0.004187059827931677,0.00326521561276592
109,109,client,137.88490235659685,34.816288509296406,29.030321036529063,2,3.0,一宮（赤根）_1,1,1.742232614497692e-05,73.0,117.0,0.9895833333333333,0.3802083333333333,0.609375,0.5981308411214953,0.0004927528407862757,0.002913888356192619,0.0326172640225032,0.0048640359339674165,0.0031471351287895174
110,110,client,137.88831471551535,34.818438674214185,30.0,2,5.0,一宮（赤根）_2,1,2.8858460065910377e-05,91.0,117.0,1.0833333333333333,0.4739583333333333,0.609375,0.6552901023890785,0.0009124675996700882,0.0036428543787336196,0.045209346399225664,0.0048577109022189344,0.004033479519617084
111,111,client,137.8908490560204,34.816186980813775,49.62468619071078,2,3.0,一宮（赤根）_3,1,2.34140261503998e-05,87.0,117.0,1.0625,0.453125,0.609375,0.6464646464646465,0.000821727614700274,0.003471887933083992,0.04217174729879645,0.004859148387868831,0.0038320406346683275
112,112,client,137.89458940627262,34.82181481740523,35.21515754076533,2,3.0,一宮（谷崎）_1,1,3.5204135167355224e-05,109.0,123.0,1.2083333333333333,0.5677083333333333,0.640625,0.6981818181818182,0.0015963050189595745,0.004385914882937982,0.05810828194249889,0.005189998830890207,0.004920827119690593
113,113,client,137.8982885731684,34.8234316546294,38.83352952739157,2,3.0,一宮（谷崎）_2,1,3.1343824297576026e-05,120.0,142.0,1.3645833333333333,0.625,0.7395833333333333,0.7272727272727273,0.0023469139486277015,0.004855616095528002,0.06586979870552868,0.0060282204465795935,0.005440930804892633
114,114,client,137.8978027387258,34.821841627033486,49.512775395793255,2,3.0,一宮（谷崎）_3,1,3.6879931650090486e-05,115.0,129.0,1.2708333333333333,0.5989583333333333,0.671875,0.7137546468401487,0.0016056093624058547,0.0046402239838459714,0.06242824406423105,0.005447280169556577,0.005210680844970824
115,115,client,137.89994506577338,34.846984575405344,64.31800779824125,1,5.0,一宮（宮代西）_1,1,6.283417151489723e-06,51.0,150.0,1.046875,0.265625,0.78125,0.5597667638483965,0.0014323595442112698,0.0025004578981736377,0.02769181252620209,0.006433823420768583,0.0023280709092450384
116,116,client,137.89405617980574,34.86134937021845,169.8923780087884,2,2.0,一宮（宮代西）_2,1,7.318772594772094e-07,9.0,152.0,0.8385416666666666,0.046875,0.7916666666666666,0.4987012987012987,0.00033934352785375206,0.0009503599969838323,0.0025038471376257975,0.006378692177068441,0.0004065282147576013
117,117,client,137.90698280892116,34.83573841259926,53.48637554300173,2,3.0,一宮（宮代東）_1,1,1.9656084030341553e-05,153.0,155.0,1.6041666666666665,0.796875,0.8072916666666666,0.8311688311688312,0.00634041089221973,0.00647929819821154,0.08712953238263449,0.006622034733275382,0.006811788486561075
118,118,client,137.90437653249,34.838629334622524,71.67919935037284,1,3.0,一宮（宮代東）_2,1,9.251381971057265e-06,77.0,152.0,1.1927083333333333,0.40104166666666663,0.7916666666666666,0.6254071661237784,0.001949211549450051,0.003328726318912749,0.04070003738780157,0.00642020874872223,0.003446927712223731
119,119,client,137.90085078584636,34.82625414760273,39.132931321541975,1,4.0,一宮（宮代東）_3,1,2.1715737821849032e-05,117.0,151.0,1.3958333333333333,0.609375,0.7864583333333333,0.7191011235955056,0.0024829240199085376,0.004744565444598456,0.06392096807164328,0.006385732976665362,0.005292323990915621
120,120,client,137.91643921981682,34.82911620394498,49.60675782463842,2,3.0,草ケ谷（西幸町）_1,1,4.730927458643751e-05,172.0,145.0,1.6510416666666665,0.8958333333333333,0.7552083333333333,0.9056603773584906,0.0028479053196274495,0.007077545606735549,0.09608519068831001,0.006455165103506891,0.007633191114271206
121,121,client,137.91746104998407,34.827778534472635,39.59009866237571,1,3.0,草ケ谷（西幸町）_2,1,5.617868688899581e-05,172.0,144.0,1.6458333333333333,0.8958333333333333,0.75,0.9056603773584906,0.0027710238935144808,0.007077259202061079,0.09608519068831001,0.0064304632994785825,0.007633387466513891
122,122,client,137.91592032483706,34.828008981223476,49.592899733004174,1,1.0,草ケ谷（西幸町）_3,1,4.8356104748234225e-05,172.0,146.0,1.65625,0.8958333333333333,0.7604166666666666,0.9056603773584906,0.0029858668434782337,0.007077828110762038,0.09608519068831001,0.006479179286457074,0.007633000227861727
123,123,client,137.91606600266203,34.82063287931997,34.8,2,1.0,草ケ谷（草ケ谷）_1,1,3.911903620289886e-05,168.0,155.0,1.6822916666666665,0.875,0.8072916666666666,0.8888888888888888,0.003954911255003746,0.006972407680344972,0.09506578665621024,0.006669556263646619,0.00748939892968721
124,124,client,137.9092622387926,34.83221120854457,108.55224199675372,2,2.0,草ケ谷（草ケ谷）_2,1,2.5290797183001763e-05,170.0,152.0,1.6770833333333333,0.8854166666666666,0.7916666666666666,0.897196261682243,0.006527721157960337,0.007013975877527745,0.09544440091374237,0.006552607979954537,0.007562582387320805
125,125,client,137.91219557223363,34.824253053913324,44.506540962447275,1,4.0,草ケ谷（草ケ谷）_3,1,3.858834133603538e-05,169.0,156.0,1.6927083333333333,0.8802083333333333,0.8125,0.8930232558139535,0.004008705033225375,0.007005544169938793,0.09542561907134503,0.006699175638058226,0.007527184899478737
126,126,client,137.91584592605142,34.82960851033775,56.12592479029544,1,3.0,草ケ谷（草ケ谷）_4,1,4.612330419255604e-05,172.0,145.0,1.6510416666666665,0.8958333333333333,0.7552083333333333,0.9056603773584906,0.0028479053196274495,0.007077545606735549,0.09608519068831001,0.006455165103506891,0.007633191114271206
127,127,client,137.91462059005687,34.82909900951465,44.54804371013536,1,4.0,草ケ谷（草ケ谷）_5,1,3.8151271628114256e-05,169.0,150.0,1.6614583333333333,0.8802083333333333,0.78125,0.8930232558139535,0.0032921039471844778,0.007004026057331003,0.09542561907134503,0.006569586375318317,0.007528214991950443
128,128,client,137.9137998433297,34.81533093445248,32.13091603875587,1,3.0,円田_1,1,4.010472170404441e-05,138.0,148.0,1.4895833333333333,0.71875,0.7708333333333333,0.7804878048780488,0.002398177871226954,0.0056593586220005905,0.07745762385079297,0.006367221300456091,0.006236918875781388
129,129,client,137.90481176521166,34.81941838616678,35.614396321879994,1,3.0,円田_2,1,4.715923332084329e-05,134.0,138.0,1.4166666666666665,0.6979166666666666,0.71875,0.768,0.002041414436533462,0.005517289247117742,0.07534676745925553,0.005967985931598993,0.006054628966842719
130,130,client,137.91648679230246,34.81606994977195,32.17298731285384,1,3.0,円田_3,1,3.7801253683237244e-05,162.0,152.0,1.6354166666666665,0.84375,0.7916666666666666,0.8648648648648649,0.003507526203109997,0.006701263811453121,0.09167058686697606,0.006534017701425291,0.0072489173590612145
131,131,client,137.91277207681807,34.81703091139669,32.8,1,4.0,円田_4,1,3.999016182950135e-05,158.0,149.0,1.5989583333333333,0.8229166666666666,0.7760416666666666,0.8495575221238938,0.0031888538947425953,0.006533251871925199,0.08941769711974175,0.006425212533090296,0.007085311185264069
132,132,client,137.90698540131257,34.813418359832724,30.079891835485153,1,2.0,円田_5,1,5.046034415815727e-05,124.0,128.0,1.3125,0.6458333333333333,0.6666666666666666,0.7384615384615385,0.0012480895998816955,0.005041498844690088,0.0688748576268307,0.005543443670505737,0.005627488255714813
133,133,client,137.9111764121118,34.821287848219484,33.60485680110724,2,2.0,円田_6,1,4.36683918406712e-05,166.0,153.0,1.6614583333333333,0.8645833333333333,0.796875,0.8807339449541285,0.003854982042404042,0.006866023947955991,0.09383515726056375,0.006549474721872429,0.007410952757810214
134,134,client,137.90454464115152,34.8133609717748,29.895521408701462,2,1.0,円田_7,1,5.611731786133063e-05,118.0,118.0,1.2291666666666665,0.6145833333333333,0.6145833333333333,0.7218045112781954,0.0008689891476471058,0.004775849357849855,0.06479310422285779,0.005101752771814388,0.005359686681397413
135,135,client,137.89419489398173,34.81334849883494,94.72232504250115,1,5.0,谷中_1,1,2.9283261693440095e-05,103.0,121.0,1.1666666666666665,0.5364583333333333,0.6302083333333333,0.6832740213523132,0.001182538417919079,0.004126776988034192,0.05391344464853379,0.005045935568392129,0.004635473402218909
136,136,client,137.89637665527854,34.81108216445097,82.39293094691364,1,2.0,谷中_2,1,3.8886125786142915e-05,105.0,110.0,1.1197916666666665,0.546875,0.5729166666666666,0.6881720430107527,0.0005893320144963407,0.004233381071926811,0.05580308990765428,0.004686695090058308,0.0047382590163046944
137,137,client,137.90141236467443,34.80978941492182,27.02084852133994,1,5.0,谷中_3,1,5.259605689249096e-05,113.0,113.0,1.1770833333333333,0.5885416666666666,0.5885416666666666,0.7084870848708487,0.0008004124395345203,0.004571902930147796,0.06147249369526191,0.0048325935848745494,0.005124474934013233
138,138,client,137.8998557502976,34.80927038941748,28.41558529793615,2,4.0,谷中_4,1,4.5084374344733086e-05,107.0,112.0,1.140625,0.5572916666666666,0.5833333333333333,0.6931407942238267,0.0006416112136592698,0.0043235041414979615,0.05732634945947133,0.004784901408483058,0.004835497675678994
139,139,client,137.90308596131771,34.81040706175088,27.3,2,3.0,谷中_5,1,5.651817497225129e-05,117.0,114.0,1.203125,0.609375,0.59375,0.7191011235955056,0.000926689129633836,0.004727833955042966,0.06404972856153038,0.004879189991354725,0.005315147819609888
140,140,client,137.89954847450116,34.814024302939124,35.631296306710155,2,2.0,谷中_6,1,5.184754973417034e-05,112.0,111.0,1.1614583333333333,0.5833333333333333,0.578125,0.7058823529411765,0.0008872559431277354,0.004524995474057167,0.060700615054514746,0.004693939554393523,0.005077990722896225
141,141,client,137.89931982670424,34.798114588043596,22.094260393720976,1,4.0,中川（中川上）_1,1,1.460852545324227e-05,80.0,111.0,0.9947916666666666,0.41666666666666663,0.578125,0.6134185303514377,0.0002074445009243057,0.0032432078291199915,0.03827666600617178,0.004764452973243067,0.003470786567613487
142,142,client,137.8942459154315,34.80107387539114,27.359201734123506,1,4.0,中川（中川上）_2,1,1.4408077802561745e-05,77.0,112.0,0.984375,0.40104166666666663,0.5833333333333333,0.6075949367088608,0.00023550712806854,0.0031019092982563796,0.03560719359294688,0.004752200495924199,0.003316319693805866
143,143,client,137.89089709980172,34.812176950673305,84.61424210074166,1,3.0,中川（中川上）_3,1,2.002454411196425e-05,91.0,121.0,1.1041666666666665,0.4739583333333333,0.6302083333333333,0.6552901023890785,0.000920552009741134,0.00363619278931311,0.04506003819498345,0.005050267230678126,0.004028465449875687
144,144,client,137.8940104837901,34.80367860888303,32.50705869516758,2,1.0,中川（中川上）_4,1,1.7239075605763026e-05,82.0,113.0,1.015625,0.4270833333333333,0.5885416666666666,0.617363344051447,0.0002860014791836844,0.003260360886511658,0.03856967390960142,0.004802913007606242,0.003575786155106563
145,145,client,137.89622141401787,34.804579568116274,39.54735190242406,1,5.0,中川（中川上）_5,1,2.5180236967021173e-05,95.0,113.0,1.0833333333333333,0.49479166666666663,0.5885416666666666,0.6643598615916955,0.0005010491337327983,0.003798765143494353,0.04826702081840972,0.004798160128423484,0.004241820409389873
146,146,client,137.89510453942546,34.79651799458391,20.2,2,3.0,中川（中川上）_6,1,1.1372917783171455e-05,74.0,113.0,0.9739583333333333,0.38541666666666663,0.5885416666666666,0.6018808777429467,0.00022133296537243287,0.0030107730017894857,0.03387737499143038,0.004799476613367303,0.0031585193055470185
147,147,client,137.8985939403369,34.803562671690635,24.889734428928392,2,1.0,中川（中川上）_7,1,2.543794570078776e-05,96.0,112.0,1.0833333333333333,0.5,0.5833333333333333,0.6666666666666666,0.0004266946338571255,0.0038409882112953094,0.0490255579714812,0.004788130466909176,0.004292386174053069
148,148,client,137.89441930571633,34.80820091046178,50.20460138504244,1,3.0,中川（中川上）_8,1,2.209017494160439e-05,89.0,114.0,1.0572916666666665,0.46354166666666663,0.59375,0.631578947368421,0.0005309848972037999,0.0035395112031608392,0.04373850735529265,0.004797161375998,0.003936039471449306
149,149,client,137.89844180326003,34.80025384095484,24.677478226451417,2,2.0,中川（中川上）_9,1,1.820757651514e-05,84.0,112.0,1.0208333333333333,0.4375,0.5833333333333333,0.6213592233009708,0.0002517115772575072,0.0033983564229491197,0.041224464288622094,0.004787563402732996,0.0036791851526231144
150,150,client,137.8915854040738,34.79547782448183,20.295023752623592,2,1.0,中川（中川下）_1,1,8.366858144158267e-06,69.0,113.0,0.9479166666666666,0.359375,0.5885416666666666,0.5925925925925926,0.0001834630494569495,0.0028491455775539075,0.03092408475748717,0.004801293313340635,0.00290394005674481
151,151,client,137.89099516861316,34.79704181420767,24.95076286476928,1,5.0,中川（中川下）_2,1,9.024024851408095e-06,73.0,112.0,0.9635416666666666,0.3802083333333333,0.5833333333333333,0.6,0.0002024076841684016,0.002971387515214397,0.03313977131490901,0.00475369247285618,0.0031072447930794635
152,152,client,137.88840084248858,34.78974562877157,16.900000000000002,1,4.0,中川（中川下）_3,1,3.6870172902738613e-06,45.0,112.0,0.8177083333333333,0.234375,0.5833333333333333,0.5501432664756447,6.138227857149537e-05,0.0020342390196988348,0.017620503537804814,0.004762928988295115,0.0018129060489211555
153,153,client,137.88363323123235,34.7857069955809,15.260593505739756,2,5.0,中川（中川下）_4,1,2.258835689494809e-06,36.0,112.0,0.7708333333333333,0.1875,0.5833333333333333,0.5363128491620112,3.753229528495283e-05,0.0017486758994230672,0.013142064504728547,0.004765723408893553,0.001421316074114502
154,154,client,137.90026975037355,34.79509350554119,20.895331671421378,1,5.0,牛飼_1,1,1.1765037977181682e-05,77.0,111.0,0.9791666666666666,0.40104166666666663,0.578125,0.6075949367088608,0.00017958053467896718,0.003156797460902193,0.03676470746397427,0.004765537857111111,0.003318758756627195
155,155,client,137.89836482589567,34.790355352407296,19.33383749214117,2,4.0,牛飼_2,1,6.557246125190458e-06,62.0,111.0,0.9010416666666666,0.32291666666666663,0.578125,0.5800604229607251,9.349520704571363e-05,0.002639816071190071,0.02772220095603762,0.004770738725015234,0.002589946589738048
156,156,client,137.89550303337347,34.79342922261545,20.0,2,4.0,牛飼_3,1,7.373555998918535e-06,65.0,113.0,0.9270833333333333,0.33854166666666663,0.5885416666666666,0.5853658536585366,0.00016759478662499064,0.0027469510021628663,0.029662907330738366,0.004803950211103569,0.002737774617248727
157,157,client,137.90964752892592,34.798336015911886,23.974582557912733,1,3.0,飯田（市場）_1,1,1.274195506494177e-05,78.0,115.0,1.0052083333333333,0.40625,0.5989583333333333,0.6095238095238096,0.00023584956251763276,0.003229125597188935,0.03817327845211653,0.004956257697866764,0.0033745548429142433
158,158,client,137.90737123823826,34.800132913401406,24.23939026319931,1,3.0,飯田（市場）_2,1,2.0895682456382146e-05,93.0,115.0,1.0833333333333333,0.484375,0.5989583333333333,0.6597938144329897,0.0004369586469195925,0.00378292051697155,0.04798300165905953,0.00495082972851457,0.004135191370953044
159,159,client,137.90914261334652,34.798016610135875,23.907618553160955,2,2.0,飯田（市場）_3,1,1.2741955064938734e-05,78.0,115.0,1.0052083333333333,0.40625,0.5989583333333333,0.6095238095238096,0.00023584956251763276,0.003229125597188935,0.03817327845211653,0.004956257697866764,0.003374554842914243
160,160,client,137.92184911614353,34.80083217317082,50.48627053749346,2,3.0,飯田（下飯田）_1,1,1.914917733701442e-05,96.0,131.0,1.1822916666666665,0.5,0.6822916666666666,0.6666666666666666,0.0007699498552051775,0.004003623872963866,0.0524787492054567,0.005685964293665761,0.00432631541460767
161,161,client,137.91450837632647,34.79778788567283,63.29573050799668,2,3.0,飯田（下飯田）_2,1,1.1784773528410088e-05,73.0,130.0,1.0572916666666665,0.3802083333333333,0.6770833333333333,0.6,0.0004038916001245336,0.0031299143562345867,0.03741791763597468,0.005650608826161551,0.0032083881359735705
162,162,client,137.91627236316927,34.802441117611,25.703905423674023,1,4.0,飯田（下飯田）_3,1,2.5492422224067564e-05,107.0,129.0,1.2291666666666665,0.5572916666666666,0.671875,0.6931407942238267,0.0009110954375396765,0.004371667967040901,0.05815742925092375,0.005571282156818065,0.004823263404984677
163,163,client,137.91751248582526,34.8019046714484,33.48131727360456,1,3.0,飯田（下飯田）_4,1,2.4259847864012288e-05,105.0,130.0,1.2239583333333333,0.546875,0.6770833333333333,0.6881720430107527,0.0008960303978927044,0.004356935864731971,0.0580540416968685,0.005639764656546223,0.0047280119566815906
164,164,client,137.9216905478151,34.80470720094948,50.11747869570201,1,1.0,飯田（中飯田）_1,1,2.9373899822843046e-05,112.0,135.0,1.2864583333333333,0.5833333333333333,0.703125,0.7058823529411765,0.0010434212500684157,0.004618499517258369,0.06258274245500593,0.00592661347943976,0.005084984589643939
165,165,client,137.92284269966723,34.80558395330787,47.45769578804409,1,4.0,飯田（中飯田）_2,1,2.493542635702891e-05,105.0,134.0,1.2447916666666665,0.546875,0.6979166666666666,0.6881720430107527,0.0009021923712572952,0.0044419075247416825,0.060226107026211805,0.005880079645043837,0.004794112477995939
166,166,client,137.92292002750312,34.80582915873363,46.46381292389184,2,1.0,飯田（中飯田）_3,1,2.926349234823669e-05,112.0,134.0,1.28125,0.5833333333333333,0.6979166666666666,0.7058823529411765,0.0010394658550912494,0.004618283918805632,0.06258274245500593,0.005878001198513663,0.005085371003946758
167,167,client,137.9205384698691,34.80887203029913,34.09340185089004,2,1.0,飯田（上飯田）_1,1,4.436463917524471e-05,130.0,133.0,1.3697916666666665,0.6770833333333333,0.6927083333333333,0.7559055118110236,0.0013457287453415732,0.005250895566608007,0.0718996214643338,0.005866564927843795,0.005894097373221681
168,168,client,137.9200208083866,34.81139776128797,31.833421879615766,2,1.0,飯田（上飯田）_2,1,5.9797649274198963e-05,140.0,130.0,1.40625,0.7291666666666666,0.6770833333333333,0.7868852459016393,0.0016774249449272257,0.005713569932380487,0.07822190460760833,0.00574130109351561,0.006328945744142856
169,169,client,137.92171222852758,34.809970267349755,32.595116337733884,2,4.0,飯田（上飯田）_3,1,4.7766343501913847e-05,137.0,134.0,1.4114583333333333,0.7135416666666666,0.6979166666666666,0.7773279352226721,0.001587983123269601,0.005535217073692364,0.07599930477524708,0.005918417101580168,0.006199544540588531
170,170,client,137.93427139898776,34.818627587358925,113.63993786674456,2,5.0,飯田（東組）_1,1,2.648650117592112e-05,153.0,146.0,1.5572916666666665,0.796875,0.7604166666666666,0.8311688311688312,0.0024213807150614886,0.006558280656109817,0.0899581231995722,0.006490700709091196,0.0069295823778557294
171,171,client,137.9304344863103,34.81831067286592,99.90086362606354,1,2.0,飯田（東組）_2,1,2.6486501175910712e-05,153.0,146.0,1.5572916666666665,0.796875,0.7604166666666666,0.8311688311688312,0.0024213807150614886,0.006558280656109817,0.0899581231995722,0.006490700709091196,0.0069295823778557294
172,172,client,137.92676373681556,34.81548804652334,70.84648513107396,1,3.0,飯田（東組）_3,1,3.390340544488042e-05,150.0,143.0,1.5260416666666665,0.78125,0.7447916666666666,0.8205128205128205,0.0023971918400750363,0.006365167992792985,0.08762372868200285,0.006339508491849946,0.0067791850499457846
173,173,client,137.9132854735595,34.808511765472005,28.46205867692843,2,1.0,飯田（西組）_1,1,4.096261331068291e-05,120.0,130.0,1.3020833333333333,0.625,0.6770833333333333,0.7272727272727273,0.0012877326077916174,0.004859470904722428,0.06608819266879665,0.005600477061653796,0.005448281974463987
174,174,client,137.90892843100644,34.80118837040962,24.7,1,5.0,飯田（西組）_2,1,2.0895682456376508e-05,93.0,115.0,1.0833333333333333,0.484375,0.5989583333333333,0.6597938144329897,0.0004369586469195925,0.00378292051697155,0.04798300165905953,0.00495082972851457,0.004135191370953046
175,175,client,137.91575193983084,34.80315962062251,26.054395276015637,1,2.0,飯田（西組）_3,1,2.6903143231730726e-05,111.0,131.0,1.2604166666666665,0.578125,0.6822916666666666,0.7032967032967034,0.0010212277392859666,0.004523019076906724,0.060657654307409804,0.00566217052547862,0.0050183072355821715
176,176,client,137.92157523336087,34.81542112976455,33.4438016277174,1,3.0,飯田（城北）_1,1,4.87037299245598e-05,153.0,142.0,1.5364583333333333,0.796875,0.7395833333333333,0.8311688311688312,0.002562510759545073,0.0064142560435813695,0.08821104741745517,0.006255920251388414,0.006905615225806434
177,177,client,137.92215890067698,34.80863366204079,35.90752204732734,1,2.0,飯田（若宮）_1,1,3.954303355013268e-05,127.0,134.0,1.359375,0.6614583333333333,0.6979166666666666,0.7470817120622568,0.0013261870162088953,0.005223457615425115,0.07160035428559265,0.005921649296938044,0.0057466079642308435
178,178,client,137.92277718524466,34.809666068142654,33.698895034839374,2,4.0,飯田（若宮）_2,1,4.38542279993636e-05,133.0,135.0,1.3958333333333333,0.6927083333333333,0.703125,0.7649402390438247,0.0015131582369296167,0.005439427054782196,0.07472986243867799,0.005962174509444262,0.006016552858034736
179,179,client,137.92425734729017,34.81258222658333,66.60335117493878,2,4.0,睦実（梶ケ谷）_1,1,4.1887978113786146e-05,144.0,142.0,1.4895833333333333,0.75,0.7395833333333333,0.8,0.0022262131581009155,0.006075608850110657,0.0837804455095213,0.0062586215514710665,0.006527074489346785
180,180,client,137.92262270068784,34.82238927033101,36.017565449218466,1,2.0,睦実（鴨谷）_1,1,4.6262608862846465e-05,171.0,154.0,1.6927083333333333,0.890625,0.8020833333333333,0.9014084507042254,0.0036512184166022344,0.007070525566327993,0.09606640884591264,0.006690353207773475,0.007597089191104006
181,181,client,137.92461698757504,34.814955342498536,38.58499829814936,1,2.0,睦実（鴨谷）_2,1,4.416513102404717e-05,160.0,141.0,1.5677083333333333,0.8333333333333333,0.734375,0.8571428571428571,0.002651791491236647,0.006750940709788883,0.09277435578953899,0.006262769319042365,0.007189242596093176
182,182,client,137.92384326955317,34.81853178783958,33.988507292048666,2,5.0,睦実（鴨谷）_3,1,4.108571472472185e-05,162.0,147.0,1.609375,0.84375,0.765625,0.8648648648648649,0.0028820184261244995,0.006828718255076755,0.09359945093221693,0.0064962984880227595,0.007276396735443458
183,183,client,137.92842566292467,34.82899614767583,37.78715074394078,2,4.0,睦実（福田地）_1,1,5.1840404038324545e-05,172.0,137.0,1.609375,0.8958333333333333,0.7135416666666666,0.9056603773584906,0.002792942042267877,0.007123946533833513,0.09594587818595234,0.00619124615011143,0.007605880896741847
184,184,client,137.92515669717045,34.823262313127266,38.02504858575428,2,5.0,睦実（福田地）_2,1,4.332387006020927e-05,172.0,145.0,1.6510416666666665,0.8958333333333333,0.7552083333333333,0.9056603773584906,0.0029185244107174753,0.007091833114368905,0.09623709538297266,0.006458525912642015,0.007630456085396124
185,185,client,137.93589568503947,34.83508400834322,80.16136686516892,2,1.0,睦実（戸綿）_1,1,5.1422593992342044e-05,137.0,128.0,1.3802083333333333,0.7135416666666666,0.6666666666666666,0.7773279352226721,0.0011780503242769663,0.006114980468590358,0.08244354969452246,0.005822004940827925,0.006239518154406679
186,186,client,137.93677330770066,34.833655047541555,83.57095849190591,2,1.0,睦実（戸綿）_2,1,3.909555112120017e-05,136.0,128.0,1.375,0.7083333333333333,0.6666666666666666,0.7741935483870968,0.0011476996196856252,0.0060817293229720685,0.08190077838376446,0.005822319405366185,0.006195451359063129
187,187,client,137.9459280074339,34.830653368509125,73.97575464594179,2,5.0,睦実（北戸綿）_1,1,1.3249639286462209e-05,117.0,134.0,1.3072916666666665,0.609375,0.6979166666666666,0.7191011235955056,0.000934619312887059,0.005580892717417808,0.07548684362681035,0.006053020399480164,0.005417002531497017
188,188,client,137.9496239138606,34.8374392468495,82.45724596749918,2,1.0,睦実（北戸綿）_2,1,1.1455416405209418e-05,93.0,126.0,1.140625,0.484375,0.65625,0.6597938144329897,0.0007305111857886157,0.004648696452726365,0.05670423946761627,0.005693552254842785,0.004090325676954514
189,189,client,137.93981405693728,34.82717570099968,50.252375304258514,2,1.0,睦実（北戸綿）_3,1,2.137305020153031e-05,125.0,132.0,1.3385416666666665,0.6510416666666666,0.6875,0.7413127413127413,0.0009394768483478367,0.005794910129562077,0.07904107436385335,0.006021958604496448,0.005787650013942071
